Gene name	Gene_freq	Total
CREB1	517	49097025
CREB3L3	485	49097025
CREB3	182	49097025
CREBBP	3602	49097025
CREB3L1	488	49097025
CREB5	2303	49097025
CREBL2	198	49097025
CREBRF	660	49097025
NBDY	269	49097025
NAV2	3331	49097025
NBEA	4075	49097025
NATD1	129	49097025
NAXD	347	49097025
NAV3	3645	49097025
NAT9	160	49097025
NAXE	183	49097025
NAV1	1632	49097025
NBAS	2594	49097025
LRRC3	236	49097025
LRRC32	545	49097025
LRRC29	189	49097025
LRRC34	310	49097025
LRRC37A	252	49097025
LRRC30	369	49097025
LRRC27	635	49097025
LRRC31	529	49097025
LRRC28	802	49097025
LRRC36	600	49097025
SYBU	1167	49097025
SWAP70	657	49097025
SWSAP1	98	49097025
SVOPL	1081	49097025
SYCE1	499	49097025
SYCE1L	224	49097025
SWT1	1019	49097025
SWI5	260	49097025
SVOP	774	49097025
SYAP1	285	49097025
HIST1H4F	100	49097025
HIST1H4H	149	49097025
HIST1H4G	125	49097025
HIST1H4K	99	49097025
HIST1H4D	146	49097025
HIST1H4C	120	49097025
HIST1H4J	92	49097025
HIST1H4L	104	49097025
HIST1H4I	126	49097025
HIST1H4E	199	49097025
CLEC5A	361	49097025
CLEC4M	384	49097025
CLECL1	201	49097025
CLEC7A	329	49097025
CLEC9A	539	49097025
CLGN	502	49097025
CLEC4F	509	49097025
CLEC4E	276	49097025
CLEC4G	185	49097025
CLEC6A	351	49097025
TAL1	376	49097025
TAGAP	511	49097025
TAL2	89	49097025
TAF9	222	49097025
TAGLN2	184	49097025
TAGLN3	242	49097025
TAMM41	346	49097025
TAGLN	115	49097025
TALDO1	275	49097025
TAF9B	230	49097025
JUP	624	49097025
KALRN	3541	49097025
KAAG1	127	49097025
JUNB	192	49097025
JTB	116	49097025
KANK3	423	49097025
JUN	337	49097025
KANK1	1506	49097025
KANK2	672	49097025
JUND	105	49097025
LRP6	1356	49097025
LRRC10	226	49097025
LRRC14	420	49097025
LRP8	773	49097025
LRPPRC	1020	49097025
LRRC1	891	49097025
LRPAP1	360	49097025
LRRC10B	93	49097025
LRR1	299	49097025
LRRC14B	253	49097025
THAP3	232	49097025
THADA	1936	49097025
THAP10	146	49097025
THAP12	481	49097025
THAP11	192	49097025
TH	379	49097025
THAP4	515	49097025
THAP1	148	49097025
THAP2	273	49097025
THAP5	196	49097025
KRT40	381	49097025
KRT36	350	49097025
KRT4	548	49097025
KRT34	414	49097025
KRT5	559	49097025
KRT35	377	49097025
KRT39	348	49097025
KRT37	411	49097025
KRT38	435	49097025
KRT33B	356	49097025
SERHL2	271	49097025
SERF2	413	49097025
SERF1A	11	49097025
SERF1B	53	49097025
SERGEF	926	49097025
SERINC3	393	49097025
SERBP1	317	49097025
SERINC1	334	49097025
SERINC4	221	49097025
SERINC2	475	49097025
LTK	487	49097025
LTV1	327	49097025
LUC7L	434	49097025
LUC7L3	461	49097025
LTF	710	49097025
LTN1	999	49097025
LUC7L2	740	49097025
LTO1	248	49097025
LUM	355	49097025
LURAP1	186	49097025
NSRP1	492	49097025
NSUN3	539	49097025
NSUN5	235	49097025
NSUN7	558	49097025
NT5C	75	49097025
NSUN4	295	49097025
NSUN6	814	49097025
NSMF	315	49097025
NSUN2	609	49097025
NSMCE4A	219	49097025
FH	492	49097025
FHL2	571	49097025
FHIT	2890	49097025
FHAD1	1076	49097025
FHOD3	2504	49097025
FHL3	212	49097025
FHL1	512	49097025
FHL5	765	49097025
FHDC1	845	49097025
FHOD1	621	49097025
PALLD	2030	49097025
PAMR1	1027	49097025
PALM	499	49097025
PAM	1340	49097025
PALM2	1499	49097025
PALMD	518	49097025
PAN2	583	49097025
PAM16	472	49097025
PALM2-AKAP2	2223	49097025
PALM3	223	49097025
FFAR4	582	49097025
FFAR2	252	49097025
FGD3	887	49097025
FFAR1	222	49097025
FGA	858	49097025
FEZF2	382	49097025
FGB	426	49097025
FGD2	568	49097025
FGD1	640	49097025
FFAR3	327	49097025
USP44	515	49097025
USP49	754	49097025
USP48	936	49097025
USP43	950	49097025
USP46	459	49097025
USP45	639	49097025
USP5	493	49097025
USP47	929	49097025
USP42	834	49097025
USP50	350	49097025
NONO	376	49097025
NOMO2	315	49097025
NOMO1	555	49097025
NOMO3	239	49097025
NOLC1	391	49097025
NOL8	598	49097025
NOP14	577	49097025
NOP10	81	49097025
NOL9	435	49097025
NOM1	533	49097025
IL2RB	497	49097025
IL32	323	49097025
IL2RA	535	49097025
IL31RA	796	49097025
IL2RG	251	49097025
IL27RA	437	49097025
IL27	230	49097025
IL26	277	49097025
IL3	152	49097025
IL31	126	49097025
WDFY2	780	49097025
WBP4	296	49097025
WDHD1	744	49097025
WDPCP	1908	49097025
WDCP	330	49097025
WDR11	855	49097025
WDFY4	3074	49097025
WDFY1	575	49097025
WDR1	544	49097025
WDFY3	2506	49097025
ZNF461	450	49097025
ZNF467	438	49097025
ZNF454	582	49097025
ZNF470	558	49097025
ZNF468	910	49097025
ZNF471	574	49097025
ZNF451	885	49097025
ZNF460	358	49097025
ZNF469	1028	49097025
ZNF462	1782	49097025
DCBLD2	961	49097025
DCHS1	1593	49097025
DCDC2	1232	49097025
DCK	308	49097025
DCC	4798	49097025
DCDC1	3209	49097025
DCHS2	3340	49097025
DCD	175	49097025
DCDC2B	189	49097025
DCDC2C	1020	49097025
URGCP	603	49097025
URM1	196	49097025
UROS	314	49097025
UROC1	879	49097025
URB2	771	49097025
URGCP-MRPS24	702	49097025
URAD	137	49097025
URI1	794	49097025
UROD	189	49097025
URB1	1014	49097025
LFNG	360	49097025
LGALS2	143	49097025
LGALS3	202	49097025
LEXM	459	49097025
LGALS12	299	49097025
LGALS13	194	49097025
LGALS14	215	49097025
LGALS16	125	49097025
LEUTX	126	49097025
LGALS1	114	49097025
ZNF549	637	49097025
ZNF550	563	49097025
ZNF551	675	49097025
ZNF556	514	49097025
ZNF557	371	49097025
ZNF554	356	49097025
ZNF548	405	49097025
ZNF547	329	49097025
ZNF555	346	49097025
ZNF552	233	49097025
SMG7	935	49097025
SMCO2	324	49097025
SMG1	1579	49097025
SMG6	1261	49097025
SMCO3	160	49097025
SMCP	141	49097025
SMG5	660	49097025
SMCO4	320	49097025
SMDT1	68	49097025
SMCR8	395	49097025
PKIG	568	49097025
PKLR	503	49097025
PKM	434	49097025
PKIB	1054	49097025
PKMYT1	408	49097025
PKIA	743	49097025
PKN3	524	49097025
PKNOX1	467	49097025
PKN1	705	49097025
PKN2	1011	49097025
TSPAN9	1116	49097025
TSPAN32	358	49097025
TSPAN6	192	49097025
TSPAN4	272	49097025
TSPAN5	843	49097025
TSPO	105	49097025
TSPAN8	1571	49097025
TSPEAR	3844	49097025
TSPAN7	590	49097025
TSPAN33	280	49097025
LGR4	931	49097025
LGSN	767	49097025
LGI2	567	49097025
LHB	120	49097025
LHCGR	1176	49097025
LGI4	410	49097025
LGR5	1240	49097025
LGMN	434	49097025
LGI3	361	49097025
LGR6	1241	49097025
OR52I2	316	49097025
OR52K1	364	49097025
OR52I1	172	49097025
OR52E5	118	49097025
OR52E4	396	49097025
OR52J3	365	49097025
OR52E6	342	49097025
OR52H1	293	49097025
OR52E8	366	49097025
OR52K2	319	49097025
TMEM170A	154	49097025
TMEM169	359	49097025
TMEM171	222	49097025
TMEM175	491	49097025
TMEM173	209	49097025
TMEM170B	252	49097025
TMEM174	198	49097025
TMEM17	146	49097025
TMEM167B	76	49097025
TMEM168	531	49097025
RYR3	4859	49097025
S100A2	109	49097025
S100A10	123	49097025
S100A14	102	49097025
S100A1	107	49097025
S100A16	129	49097025
S100A13	101	49097025
S100A11	111	49097025
S100A3	119	49097025
S100A12	107	49097025
PTPRN2	4412	49097025
PTPRK	2675	49097025
PTPRM	3289	49097025
PTPRO	1977	49097025
PTPRH	983	49097025
PTPRQ	2184	49097025
PTPRN	755	49097025
PTPRR	1849	49097025
PTPRJ	1367	49097025
PTPRG	2720	49097025
KLC2	395	49097025
KLC1	816	49097025
KLC4	387	49097025
KL	845	49097025
KIZ	809	49097025
KLC3	366	49097025
KLB	672	49097025
KLF10	301	49097025
KLF11	308	49097025
KLF1	199	49097025
GTF2IRD2B	326	49097025
GTF2H2	52	49097025
GTF2H3	304	49097025
GTF2H2C	88	49097025
GTF2I	713	49097025
GTF3A	158	49097025
GTF2IRD2	245	49097025
GTF2H5	195	49097025
GTF2H4	261	49097025
GTF2IRD1	1217	49097025
GGA1	416	49097025
GFRA4	140	49097025
GGCT	197	49097025
GGCX	387	49097025
GFY	124	49097025
GFRAL	1195	49097025
GGACT	273	49097025
GGA3	473	49097025
GGH	376	49097025
GGA2	549	49097025
HMOX2	267	49097025
HMOX1	251	49097025
HMSD	141	49097025
HMGXB3	474	49097025
HMHB1	98	49097025
HMGN5	598	49097025
HMMR	548	49097025
HMX1	272	49097025
HMGXB4	423	49097025
HMGN4	112	49097025
OR1G1	216	49097025
OR1F1	278	49097025
OR1J2	283	49097025
OR1L4	290	49097025
OR1I1	338	49097025
OR1L1	254	49097025
OR1J4	240	49097025
OR1L3	264	49097025
OR1K1	191	49097025
OR1J1	194	49097025
ASCC3	2177	49097025
ASB9	295	49097025
ASCC1	672	49097025
ASCC2	675	49097025
ASCL1	252	49097025
ASCL3	103	49097025
ASCL2	63	49097025
ASCL5	79	49097025
ASCL4	209	49097025
ASF1A	147	49097025
OR11H6	296	49097025
OR12D3	252	49097025
OR13C5	400	49097025
OR13C8	343	49097025
OR13C3	321	49097025
OR12D2	319	49097025
OR13A1	395	49097025
OR11L1	507	49097025
OR13C4	351	49097025
OR13C2	293	49097025
ATP6V0A1	613	49097025
ATP6AP2	241	49097025
ATP6V0A4	1136	49097025
ATP6V0E2	174	49097025
ATP6V0A2	604	49097025
ATP6V0C	142	49097025
ATP6V0E1	315	49097025
ATP6V0D1	330	49097025
ATP6V0B	183	49097025
ATP6V0D2	613	49097025
KCNN3	1556	49097025
KCNN2	1400	49097025
KCNS1	309	49097025
KCNQ3	2848	49097025
KCNQ4	659	49097025
KCNQ1	1894	49097025
KCNQ2	1467	49097025
KCNQ5	2758	49097025
KCNRG	215	49097025
KCNN4	371	49097025
LANCL1	429	49097025
LAMTOR4	78	49097025
LAMTOR2	100	49097025
LAMTOR5	153	49097025
LAMTOR3	173	49097025
LAMP2	417	49097025
LAMP3	469	49097025
LAMP1	354	49097025
LAMTOR1	282	49097025
LAMP5	429	49097025
PNMA6E	37	49097025
PNMT	172	49097025
PNMA6A	8	49097025
PNMA8A	313	49097025
PNMA8C	10	49097025
PNMA8B	389	49097025
PNN	402	49097025
PNMA6F	33	49097025
PNO1	217	49097025
PNOC	199	49097025
CHTF8	208	49097025
CHTOP	277	49097025
CHSY1	597	49097025
CHURC1-FNTB	919	49097025
CIAO1	193	49097025
CHURC1	145	49097025
CHST9	1547	49097025
CHTF18	569	49097025
CHSY3	2039	49097025
CHUK	519	49097025
FREM1	2145	49097025
FRAT1	98	49097025
FRAS1	3480	49097025
FRG2	120	49097025
FRG2B	376	49097025
FRA10AC1	362	49097025
FRG1	880	49097025
FRAT2	59	49097025
FREM3	1169	49097025
FREM2	2720	49097025
CCDC66	741	49097025
CCDC61	327	49097025
CCDC68	538	49097025
CCDC7	2004	49097025
CCDC65	446	49097025
CCDC62	563	49097025
CCDC63	729	49097025
CCDC70	204	49097025
CCDC69	437	49097025
CCDC71	210	49097025
NABP1	195	49097025
NAALAD2	1087	49097025
NAA60	410	49097025
NAA50	236	49097025
NAB2	346	49097025
NAALADL1	462	49097025
NAA80	159	49097025
NAAA	349	49097025
NAB1	398	49097025
NAALADL2	3217	49097025
NDUFA6	123	49097025
NDUFA8	162	49097025
NDUFA9	447	49097025
NDUFAF3	108	49097025
NDUFAB1	159	49097025
NDUFA7	99	49097025
NDUFAF1	211	49097025
NDUFAF4	142	49097025
NDUFAF2	802	49097025
NDUFAF5	350	49097025
RBPMS	827	49097025
RBP4	201	49097025
RBPJ	751	49097025
RBP1	254	49097025
RBP2	244	49097025
RBP5	126	49097025
RBP7	164	49097025
RBPJL	411	49097025
RBPMS2	331	49097025
RBMY1J	9	49097025
RNF121	439	49097025
RNF112	386	49097025
RNF115	499	49097025
RNF122	201	49097025
RNF123	1027	49097025
RNF113A	222	49097025
RNF114	231	49097025
RNF125	361	49097025
RNF126	285	49097025
RNF113B	250	49097025
SF3B1	2605	49097025
SF3B2	545	49097025
SFI1	1017	49097025
SFMBT2	2150	49097025
SF3B4	272	49097025
SFN	141	49097025
SF3B3	731	49097025
SFMBT1	841	49097025
SF3B5	81	49097025
SF3B6	122	49097025
HLA-DRA	232	49097025
HLA-DQA2	376	49097025
HLA-DOA	260	49097025
HLA-DQB1	470	49097025
HLA-DQB2	392	49097025
HLA-DQA1	399	49097025
HLA-DRB1	714	49097025
HLA-DPB1	375	49097025
HLA-DPA1	298	49097025
HLA-DOB	194	49097025
INTS6	745	49097025
INTS3	732	49097025
INVS	1206	49097025
INTS9	718	49097025
INTS4	896	49097025
INTS5	484	49097025
INTS7	748	49097025
INTS6L	777	49097025
INTU	872	49097025
INTS8	726	49097025
MMP16	3006	49097025
MMP2	1218	49097025
MMP20	538	49097025
MMP19	327	49097025
MMP21	354	49097025
MMP15	442	49097025
MMP24	533	49097025
MMP17	574	49097025
MMP14	377	49097025
MMP23B	25	49097025
NIF3L1	231	49097025
NIN	1409	49097025
NINJ2	620	49097025
NICN1	125	49097025
NINJ1	136	49097025
NID2	1221	49097025
NIFK	224	49097025
NHSL2	1458	49097025
NIM1K	826	49097025
NID1	1422	49097025
NBPF1	1815	49097025
NBEAL2	1082	49097025
NBPF12	501	49097025
NBL1	439	49097025
NBPF15	497	49097025
NBPF14	171	49097025
NBEAL1	1607	49097025
NBN	954	49097025
NBPF10	1385	49097025
NBPF11	260	49097025
KCNJ11	268	49097025
KCNIP2	269	49097025
KCNJ14	307	49097025
KCNIP4	3413	49097025
KCNIP1	2199	49097025
KCNJ13	217	49097025
KCNJ10	735	49097025
KCNJ12	1625	49097025
KCNIP3	669	49097025
KCNJ1	414	49097025
EIF3E	588	49097025
EIF3D	327	49097025
EIF3B	596	49097025
EIF3C	117	49097025
EIF2S3	326	49097025
EIF2S1	255	49097025
EIF3A	816	49097025
EIF3CL	46	49097025
EIF2S3B	237	49097025
EIF2S2	283	49097025
MYH8	1744	49097025
MYH4	1646	49097025
MYH7B	1196	49097025
MYH14	1631	49097025
MYH2	1821	49097025
MYH6	1555	49097025
MYH7	1657	49097025
MYH15	1820	49097025
MYH13	1855	49097025
MYH3	1161	49097025
RAPGEF5	1444	49097025
RAPGEF3	698	49097025
RAP2A	220	49097025
RAPGEF4	1849	49097025
RAPGEF6	1442	49097025
RAP1GDS1	956	49097025
RAP2C	210	49097025
RAPGEF1	1156	49097025
RAPGEF2	1645	49097025
RAP2B	218	49097025
CHN2	1496	49097025
CHPF	418	49097025
CHORDC1	334	49097025
CHPT1	302	49097025
CHODL	1914	49097025
CHN1	1173	49097025
CHP2	243	49097025
CHMP7	311	49097025
CHPF2	419	49097025
CHP1	306	49097025
PACSIN2	808	49097025
PACS2	862	49097025
PADI1	633	49097025
PACRGL	558	49097025
PACRG	2497	49097025
PACSIN1	568	49097025
PACSIN3	288	49097025
PADI3	672	49097025
PADI2	704	49097025
PACS1	1027	49097025
CEACAM1	378	49097025
CEACAM20	486	49097025
CEACAM21	492	49097025
CEACAM16	346	49097025
CEACAM4	311	49097025
CEACAM3	370	49097025
CEACAM5	632	49097025
CDYL2	1289	49097025
CEACAM19	205	49097025
CEACAM18	444	49097025
LRRC41	569	49097025
LRRC37A3	737	49097025
LRRC37A2	433	49097025
LRRC4	424	49097025
LRRC3B	1006	49097025
LRRC39	335	49097025
LRRC3C	56	49097025
LRRC37B	623	49097025
LRRC40	598	49097025
LRRC38	390	49097025
C22orf15	98	49097025
C21orf62	235	49097025
C21orf58	324	49097025
C20orf27	234	49097025
C20orf85	239	49097025
C22orf23	186	49097025
C22orf31	189	49097025
C21orf91	230	49097025
C20orf204	61	49097025
C20orf96	346	49097025
TMEM54	132	49097025
TMEM50B	194	49097025
TMEM52B	344	49097025
TMEM50A	225	49097025
TMEM56-RWDD3	757	49097025
TMEM51	504	49097025
TMEM53	481	49097025
TMEM56	447	49097025
TMEM47	380	49097025
TMEM52	152	49097025
REL	645	49097025
RELB	508	49097025
RELL1	532	49097025
REG4	272	49097025
RELN	4279	49097025
REG3G	417	49097025
RELA	340	49097025
RELCH	991	49097025
REG3A	512	49097025
RELL2	208	49097025
REEP1	707	49097025
REG1B	408	49097025
RECQL5	772	49097025
REEP2	201	49097025
REEP5	465	49097025
REEP4	189	49097025
REEP3	519	49097025
REEP6	207	49097025
REELD1	99	49097025
REG1A	386	49097025
OR8S1	326	49097025
OR8K3	504	49097025
OR8K1	368	49097025
OR8U1	429	49097025
OR9G1	533	49097025
OR9G4	428	49097025
OR9A4	379	49097025
OR8J3	540	49097025
OR9A2	257	49097025
OR8K5	378	49097025
CAB39L	698	49097025
CABP2	251	49097025
CABLES1	668	49097025
CAB39	583	49097025
CABIN1	1424	49097025
CABLES2	320	49097025
CABP4	352	49097025
CABP1	407	49097025
CABP5	295	49097025
CABCOCO1	614	49097025
ERGIC2	407	49097025
ERG	1929	49097025
ERGIC1	691	49097025
ERCC8	579	49097025
ERCC6L2	678	49097025
ERGIC3	355	49097025
ERG28	104	49097025
EREG	260	49097025
ERF	384	49097025
ERFE	103	49097025
PPP1CA	203	49097025
PPP1R12A	996	49097025
PPP1R11	82	49097025
PPP1R12B	1354	49097025
PPP1CB	392	49097025
PPP1R12C	541	49097025
PPP1R10	534	49097025
PPP1CC	269	49097025
PPOX	463	49097025
PPP1R13B	861	49097025
NOL6	583	49097025
NOL3	117	49097025
NOL7	168	49097025
NOL4	2265	49097025
NOL10	779	49097025
NOL11	459	49097025
NOL12	162	49097025
NODAL	199	49097025
NOL4L	949	49097025
NOG	136	49097025
GMPPB	512	49097025
GMPR2	196	49097025
GMPR	490	49097025
GMPS	663	49097025
GNA12	686	49097025
GNAI1	718	49097025
GNA11	888	49097025
GNA14	1122	49097025
GNA13	612	49097025
GNA15	407	49097025
ZNF283	446	49097025
ZNF287	342	49097025
ZNF296	212	49097025
ZNF281	363	49097025
ZNF286A	338	49097025
ZNF284	360	49097025
ZNF292	1402	49097025
ZNF286B	373	49097025
ZNF285	598	49097025
ZNF282	475	49097025
CBWD3	244	49097025
CBX1	254	49097025
CBWD6	45	49097025
CBX2	451	49097025
CBX3	196	49097025
CBWD5	153	49097025
CBX4	493	49097025
CBWD2	349	49097025
CBX6	307	49097025
CBX5	371	49097025
AKIP1	149	49097025
AKAP8L	461	49097025
AKAP9	2262	49097025
AKIRIN1	143	49097025
AKAP7	875	49097025
AKAP6	2822	49097025
AKNA	930	49097025
AKIRIN2	212	49097025
AKNAD1	667	49097025
AKAP8	535	49097025
MEF2B	585	49097025
MEGF11	1670	49097025
MEFV	821	49097025
MEGF6	1395	49097025
MEGF9	706	49097025
MEGF8	1475	49097025
MEF2D	528	49097025
MEF2C	1583	49097025
MEGF10	1609	49097025
MEI1	992	49097025
ZCCHC10	218	49097025
ZCCHC17	381	49097025
ZCCHC18	165	49097025
ZCCHC24	410	49097025
ZCCHC2	611	49097025
ZC4H2	842	49097025
ZCCHC13	158	49097025
ZCCHC14	914	49097025
ZCCHC12	314	49097025
ZCCHC3	188	49097025
EP300	2744	49097025
ENTPD7	424	49097025
EOGT	421	49097025
ENTPD8	291	49097025
EPAS1	998	49097025
ENY2	163	49097025
EOMES	445	49097025
EP400	2317	49097025
ENTR1	290	49097025
ENTPD6	463	49097025
INCENP	615	49097025
INCA1	136	49097025
INF2	755	49097025
ING3	415	49097025
INAVA	606	49097025
INAFM2	19	49097025
ING1	434	49097025
ING2	140	49097025
INAFM1	69	49097025
INA	367	49097025
TXNRD3	348	49097025
TXNRD2	637	49097025
TXNDC8	285	49097025
TXNIP	305	49097025
TXNDC9	185	49097025
TXNL1	436	49097025
TXNL4B	120	49097025
TXNL4A	318	49097025
TXNRD1	1095	49097025
TXNDC5	407	49097025
HELLS	884	49097025
HEMGN	339	49097025
HELQ	682	49097025
HEG1	948	49097025
HECW2	2597	49097025
HECW1	3443	49097025
HELZ	1479	49097025
HELT	220	49097025
HELZ2	1494	49097025
HELB	661	49097025
SNRPD2	160	49097025
SNRPB	279	49097025
SNRPC	223	49097025
SNRPA1	177	49097025
SNRNP40	360	49097025
SNRNP48	304	49097025
SNRPD1	177	49097025
SNRPA	281	49097025
SNRNP70	343	49097025
SNRPB2	147	49097025
IL5RA	688	49097025
IL6	198	49097025
IL7	560	49097025
IL4R	771	49097025
IL6ST	821	49097025
IL9R	405	49097025
IL6R	667	49097025
IL7R	1222	49097025
IL9	92	49097025
IL5	79	49097025
FXYD1	106	49097025
FXYD2	261	49097025
FXYD6	330	49097025
FXYD3	197	49097025
FXYD4	132	49097025
FXR1	807	49097025
FXYD5	239	49097025
FXYD7	172	49097025
FXYD6-FXYD2	529	49097025
FXR2	414	49097025
NRXN1	4817	49097025
NRSN2	185	49097025
NRXN2	1641	49097025
NSD1	2278	49097025
NSD2	1310	49097025
NSD3	1147	49097025
NRXN3	4532	49097025
NRSN1	418	49097025
NSA2	183	49097025
NRTN	108	49097025
PTBP3	785	49097025
PTCD3	511	49097025
PTCD2	362	49097025
PTCH1	2387	49097025
PTCH2	793	49097025
PTBP2	749	49097025
PTBP1	510	49097025
PTCD1	590	49097025
PTCHD1	800	49097025
PTCHD3	899	49097025
ZSCAN30	357	49097025
ZSCAN32	394	49097025
ZSCAN26	183	49097025
ZSCAN9	250	49097025
ZSCAN4	442	49097025
ZSCAN5C	188	49097025
ZSCAN31	374	49097025
ZSCAN29	365	49097025
ZSCAN5A	1150	49097025
ZSCAN5B	539	49097025
VGF	234	49097025
VGLL4	885	49097025
VEZF1	347	49097025
VHL	3747	49097025
VGLL2	250	49097025
VGLL1	315	49097025
VIL1	664	49097025
VHLL	85	49097025
VEZT	745	49097025
VGLL3	861	49097025
C1GALT1C1L	84	49097025
C1orf105	529	49097025
C1orf112	713	49097025
C1GALT1C1	178	49097025
C1GALT1	427	49097025
C1orf109	153	49097025
C1D	168	49097025
C1orf100	306	49097025
C1orf116	390	49097025
C1orf115	151	49097025
SS18	592	49097025
SS18L1	532	49097025
SSBP1	573	49097025
SS18L2	90	49097025
SSBP2	1363	49097025
SRSF8	143	49097025
SSB	261	49097025
SRY	38	49097025
SRSF9	181	49097025
SRXN1	110	49097025
SH2D3A	440	49097025
SH2D5	343	49097025
SH2D7	359	49097025
SH2D1A	313	49097025
SH2D4B	852	49097025
SH2D3C	739	49097025
SH2D4A	590	49097025
SH2D2A	311	49097025
SH2D1B	226	49097025
SH2D6	213	49097025
FGFR1	1221	49097025
FGF8	196	49097025
FGF9	395	49097025
FGFR1OP	513	49097025
FGF5	457	49097025
FGFBP1	171	49097025
FGF7	400	49097025
FGF6	384	49097025
FGFBP3	75	49097025
FGFBP2	140	49097025
ACSM2A	984	49097025
ACSF2	757	49097025
ACSL4	706	49097025
ACSL6	826	49097025
ACSL1	682	49097025
ACSL5	630	49097025
ACSM1	887	49097025
ACSM2B	999	49097025
ACSF3	670	49097025
ACSL3	730	49097025
MCAT	198	49097025
MCEE	203	49097025
MC4R	261	49097025
MCC	2414	49097025
MCCC1	779	49097025
MCCC2	577	49097025
MCCD1	70	49097025
MC5R	372	49097025
MC3R	384	49097025
MCAM	378	49097025
GUCY1A1	1030	49097025
GUK1	245	49097025
GUCY2C	1085	49097025
GUCD1	203	49097025
GUCY1B1	710	49097025
GUCY2D	633	49097025
GUCY2F	1168	49097025
GUCY1A2	2568	49097025
GUF1	473	49097025
GUCA2B	152	49097025
TCF7L2	1986	49097025
TCHHL1	653	49097025
TCFL5	377	49097025
TCHH	1440	49097025
TCN1	419	49097025
TCIRG1	428	49097025
TCHP	299	49097025
TCIM	142	49097025
TCL1B	215	49097025
TCL1A	280	49097025
KCTD19	657	49097025
KCTD15	362	49097025
KCTD17	216	49097025
KCTD18	326	49097025
KCTD11	167	49097025
KCTD13	276	49097025
KCTD16	1852	49097025
KCTD2	326	49097025
KCTD12	151	49097025
KCTD14	280	49097025
PRSS33	155	49097025
PRSS2	433	49097025
PRSS35	462	49097025
PRSS3	733	49097025
PRSS23	1079	49097025
PRSS37	313	49097025
PRSS21	233	49097025
PRSS36	456	49097025
PRSS27	176	49097025
PRSS22	252	49097025
SARS	361	49097025
SARAF	228	49097025
SAR1A	217	49097025
SARDH	1145	49097025
SARM1	406	49097025
SARS2	353	49097025
SARNP	362	49097025
SAR1B	319	49097025
SART1	450	49097025
SAPCD2	165	49097025
RTEL1	896	49097025
RTBDN	219	49097025
RTCB	395	49097025
RTF2	537	49097025
RTCA	304	49097025
RTKN	358	49097025
RSU1	1143	49097025
RSRP1	161	49097025
RTF1	581	49097025
RSRC2	364	49097025
MST1R	847	49097025
MSRB3	1126	49097025
MSRB1	89	49097025
MSS51	237	49097025
MSR1	1308	49097025
MST1	701	49097025
MSN	733	49097025
MSTN	260	49097025
MSRA	1426	49097025
MSRB2	232	49097025
NKAIN4	423	49097025
NKAIN1	396	49097025
NKAIN2	3122	49097025
NISCH	805	49097025
NKAIN3	2813	49097025
NIPSNAP2	358	49097025
NIT1	352	49097025
NIT2	305	49097025
NIPSNAP3B	203	49097025
NIPSNAP3A	182	49097025
TMEM80	156	49097025
TMEM86B	122	49097025
TMEM87A	564	49097025
TMEM81	128	49097025
TMEM82	267	49097025
TMEM87B	581	49097025
TMEM89	98	49097025
TMEM88	96	49097025
TMEM88B	44	49097025
TMEM86A	197	49097025
ZNF691	178	49097025
ZNF696	246	49097025
ZNF697	449	49097025
ZNF684	250	49097025
ZNF687	568	49097025
ZNF688	231	49097025
ZNF695	739	49097025
ZNF692	251	49097025
ZNF689	256	49097025
ZNF69	283	49097025
GSN	816	49097025
GSG1L2	171	49097025
GSK3B	1301	49097025
GSPT1	465	49097025
GSKIP	180	49097025
GSR	497	49097025
GSS	342	49097025
GSTA1	283	49097025
GSPT2	345	49097025
GSK3A	255	49097025
RAN	158	49097025
RANBP10	623	49097025
RANBP2	1352	49097025
RAMAC	74	49097025
RAMP1	289	49097025
RALYL	3124	49097025
RAMP3	327	49097025
RANBP1	252	49097025
RAMP2	115	49097025
RANBP17	2155	49097025
TMEM144	410	49097025
TMEM135	1328	49097025
TMEM145	383	49097025
TMEM139	172	49097025
TMEM136	164	49097025
TMEM138	149	49097025
TMEM143	432	49097025
TMEM147	134	49097025
TMEM140	201	49097025
TMEM141	85	49097025
TBC1D14	822	49097025
TBC1D21	408	49097025
TBC1D20	348	49097025
TBC1D2	637	49097025
TBC1D16	868	49097025
TBC1D19	925	49097025
TBC1D17	374	49097025
TBC1D13	322	49097025
TBC1D15	735	49097025
TBC1D12	931	49097025
CASKIN2	564	49097025
CASP14	291	49097025
CASP10	535	49097025
CASP1	352	49097025
CASP12	238	49097025
CASP5	596	49097025
CASP3	240	49097025
CASP2	351	49097025
CASP6	193	49097025
CASP4	357	49097025
TMCO1	634	49097025
TMCC2	691	49097025
TMCO6	242	49097025
TMCO3	728	49097025
TMED1	136	49097025
TMCO2	146	49097025
TMCC1	1239	49097025
TMCO5A	483	49097025
TMCC3	676	49097025
TMCO4	800	49097025
THY1	165	49097025
THYN1	172	49097025
TIAM1	2773	49097025
TICAM1	465	49097025
TIAM2	2442	49097025
TIAF1	141	49097025
TIA1	459	49097025
TICRR	935	49097025
TIAL1	358	49097025
TICAM2	209	49097025
OR10G3	290	49097025
